ID_cliente	Data_Compra	Quantia_Compra	Canal_Compra	Categoria_Produto
2692	2014-05-19	166.48	Marketplace	Beleza
1944	2014-03-07	1744.76	Site	Casa e Decoração
1809	2015-07-06	86.81	Marketplace	Esporte
330	2015-02-15	206.87	Site	Casa e Decoração
129	2014-04-28	265.97	Site	Livros
2200	2013-09-30	30.39	Loja Física	Beleza
3279	2014-06-08	139.68	Loja Física	Livros
679	2014-03-04	140.44	App	Eletrônicos
1884	2015-08-08	71.57	Marketplace	Livros
2199	2014-01-15	1696.9	Marketplace	Beleza
1550	2015-06-29	247.77	Marketplace	Beleza
2340	2014-04-14	219.33	Loja Física	Esporte
164	2015-06-16	169.15	Site	Vestuário
115	2014-03-18	361.47	Marketplace	Vestuário
3411	2013-10-15	134.74	Site	Vestuário
521	2015-08-26	1594.67	Loja Física	Esporte
1864	2013-08-16	195.81	Marketplace	Eletrônicos
727	2014-09-09	35.79	App	Beleza
631	2015-08-15	1328.28	App	Beleza
2689	2015-03-24	208.34	Loja Física	Eletrônicos
1635	2014-09-05	2561.77	App	Esporte
2728	2013-01-17	275.65	Marketplace	Beleza
3129	2013-11-26	241.71	App	Livros
64	2014-11-01	47.49	Loja Física	Casa e Decoração
1775	2015-08-15	386.44	Marketplace	Casa e Decoração
924	2014-08-11	478.09	Marketplace	Casa e Decoração
2166	2015-03-14	95.15	Marketplace	Livros
3199	2015-06-30	1478.27	Site	Livros
1513	2015-02-15	227.22	App	Vestuário
804	2013-03-11	229.34	Site	Beleza
2728	2013-05-03	2596.99	Marketplace	Esporte
1661	2015-06-14	2142.62	Loja Física	Casa e Decoração
347	2015-01-04	872.9	Loja Física	Eletrônicos
3240	2015-11-23	270.54	Loja Física	Beleza
1179	2013-01-14	44.76	Loja Física	Casa e Decoração
1286	2014-12-11	280.54	Site	Vestuário
3009	2014-06-09	1092.69	App	Vestuário
732	2013-09-18	55.9	App	Casa e Decoração
2698	2014-01-24	197.91	App	Livros
276	2015-07-05	69.27	Site	Eletrônicos
814	2013-06-12	115.54	Loja Física	Beleza
55	2015-06-11	191.39	Loja Física	Beleza
2893	2014-03-04	141.02	Loja Física	Vestuário
1824	2015-09-20	181.07	Loja Física	Eletrônicos
1591	2014-01-26	491.68	Site	Esporte
486	2014-07-19	1079.12	Marketplace	Vestuário
1781	2014-04-26	220.85	App	Eletrônicos
1255	2013-06-03	276.11	Marketplace	Eletrônicos
1955	2014-01-24	230.89	Site	Livros
1449	2014-06-22	109.73	Marketplace	Casa e Decoração
898	2013-05-20	88.97	Loja Física	Esporte
3042	2015-05-27	125.37	Loja Física	Esporte
2714	2015-10-21	203.2	App	Casa e Decoração
1797	2014-09-19	172.96	Marketplace	Beleza
526	2013-02-26	261.63	Loja Física	Casa e Decoração
1381	2013-01-14	312.99	App	Livros
1378	2013-08-10	1209.99	Site	Livros
2741	2014-03-29	138.79	Marketplace	Livros
1318	2015-02-10	146.85	App	Eletrônicos
3449	2013-02-12	255.3	App	Livros
1608	2014-11-07	160.87	Site	Beleza
2012	2014-05-25	1834.18	App	Beleza
903	2015-08-04	625.5	Loja Física	Livros
663	2013-11-09	431.42	Marketplace	Eletrônicos
2070	2013-02-25	586.64	App	Beleza
236	2014-09-24	40.28	Site	Vestuário
262	2013-06-02	416.03	Site	Beleza
2269	2013-10-01	856.75	Loja Física	Vestuário
3300	2014-05-26	53.35	Site	Eletrônicos
3491	2015-01-28	2939.06	Loja Física	Vestuário
1036	2014-03-21	246.05	Site	Esporte
1564	2013-11-11	123.42	Marketplace	Esporte
1382	2015-12-25	39.2	App	Esporte
144	2013-04-12	371.99	App	Livros
2636	2013-08-26	1117.35	Loja Física	Eletrônicos
2971	2014-07-07	818.44	App	Beleza
1883	2013-04-12	482.62	App	Esporte
3228	2013-08-07	245.76	Loja Física	Casa e Decoração
2335	2013-08-22	287.9	Marketplace	Eletrônicos
3093	2014-11-30	98.18	Loja Física	Eletrônicos
3014	2015-04-13	139.03	Site	Beleza
1378	2015-01-12	1013.38	App	Vestuário
2733	2015-03-29	89.35	Marketplace	Beleza
1530	2014-12-23	1931.19	Site	Casa e Decoração
949	2013-09-29	852.38	Loja Física	Beleza
628	2015-02-20	72.92	App	Esporte
2267	2015-12-15	204.99	Marketplace	Vestuário
1928	2014-04-24	139.05	Loja Física	Livros
1313	2014-02-28	140.34	Loja Física	Livros
694	2014-02-08	205.48	Loja Física	Beleza
3118	2013-12-02	160.99	Site	Casa e Decoração
1026	2014-01-28	250.53	Site	Esporte
3096	2013-08-14	1551.24	Marketplace	Esporte
549	2013-12-15	123.49	App	Livros
680	2014-03-18	100.67	Marketplace	Casa e Decoração
61	2015-07-06	1060.85	Marketplace	Vestuário
2134	2013-11-07	92.59	Marketplace	Casa e Decoração
1444	2015-06-19	160.98	Loja Física	Beleza
409	2014-05-13	230.01	App	Eletrônicos
281	2013-03-18	191.28	App	Eletrônicos
2050	2013-09-16	1010.3	Site	Esporte
3348	2014-05-01	57.02	Loja Física	Beleza
2953	2013-06-28	211.13	Marketplace	Casa e Decoração
2126	2013-08-29	1052.0	Site	Beleza
2419	2014-12-17	2560.82	App	Beleza
2145	2014-07-20	147.55	Marketplace	Livros
3292	2013-06-06	207.82	Site	Beleza
1500	2015-11-27	102.93	Loja Física	Vestuário
903	2015-10-04	1619.12	Loja Física	Beleza
353	2015-02-06	266.87	App	Casa e Decoração
328	2015-01-05	94.39	App	Casa e Decoração
1846	2014-01-23	294.19	Marketplace	Esporte
128	2015-08-15	128.68	Loja Física	Esporte
182	2014-06-11	95.14	Loja Física	Beleza
2909	2014-09-29	288.26	Site	Vestuário
2276	2013-02-17	2504.9	Marketplace	Eletrônicos
2769	2015-02-28	173.96	Site	Eletrônicos
2315	2015-02-13	105.66	Loja Física	Livros
2136	2013-04-08	84.07	Marketplace	Vestuário
726	2013-02-28	696.58	Marketplace	Vestuário
2500	2013-10-12	248.1	Site	Vestuário
2755	2014-03-31	2531.63	App	Eletrônicos
886	2014-03-02	69.46	Loja Física	Casa e Decoração
2050	2014-06-18	1500.12	App	Vestuário
559	2015-01-20	100.25	App	Vestuário
3353	2015-08-17	134.96	App	Eletrônicos
673	2014-12-12	2466.19	App	Vestuário
1491	2015-02-17	420.79	Marketplace	Vestuário
1646	2013-01-23	219.18	Site	Eletrônicos
3194	2015-03-04	108.56	Loja Física	Livros
695	2015-01-22	143.37	Site	Livros
1255	2014-08-14	448.35	Loja Física	Eletrônicos
1464	2014-01-11	37.58	Site	Casa e Decoração
2967	2014-01-20	1705.76	App	Casa e Decoração
3056	2013-12-09	120.02	Marketplace	Casa e Decoração
3011	2014-10-22	38.75	Marketplace	Beleza
1233	2015-01-21	114.96	App	Beleza
701	2014-01-21	145.6	App	Beleza
202	2013-06-14	380.84	Site	Livros
237	2014-04-05	339.8	Marketplace	Casa e Decoração
2765	2014-06-21	699.95	Site	Casa e Decoração
964	2014-11-11	389.54	Site	Esporte
1498	2015-12-02	292.06	Site	Casa e Decoração
521	2014-08-10	802.36	Site	Casa e Decoração
2419	2014-11-27	684.06	Loja Física	Beleza
676	2014-08-10	243.23	Loja Física	Beleza
3323	2013-11-07	292.47	Loja Física	Casa e Decoração
1680	2014-10-20	71.05	Loja Física	Livros
3169	2013-03-21	410.37	Site	Vestuário
3096	2013-10-14	787.02	App	Eletrônicos
612	2015-05-06	95.5	Site	Vestuário
1945	2014-06-16	56.65	Site	Beleza
2889	2013-09-30	141.36	Site	Eletrônicos
987	2014-10-17	141.31	App	Livros
128	2014-10-22	106.09	Marketplace	Esporte
2994	2015-10-09	1741.26	Loja Física	Livros
409	2014-12-24	235.62	Site	Beleza
1867	2014-01-17	41.42	Marketplace	Vestuário
1148	2014-07-05	141.92	Site	Vestuário
2513	2014-01-21	88.95	App	Beleza
268	2015-07-21	892.56	Loja Física	Casa e Decoração
979	2014-11-25	33.58	Marketplace	Beleza
2234	2013-11-28	200.1	Site	Vestuário
1119	2014-08-06	35.91	Site	Eletrônicos
2176	2015-12-30	1414.05	Loja Física	Esporte
2543	2013-01-26	80.03	Marketplace	Esporte
3474	2014-03-22	210.33	Loja Física	Livros
1999	2015-08-01	51.84	Site	Livros
269	2013-01-18	39.75	App	Casa e Decoração
356	2014-11-01	85.16	Site	Beleza
726	2014-02-23	767.56	Loja Física	Vestuário
1781	2015-04-03	1343.52	Marketplace	Esporte
1293	2014-07-05	795.09	Site	Eletrônicos
207	2015-04-10	62.86	Loja Física	Casa e Decoração
2463	2014-06-03	128.72	Marketplace	Livros
1273	2014-08-18	116.12	App	Casa e Decoração
1547	2013-05-16	348.36	Loja Física	Livros
2723	2015-08-03	59.62	App	Esporte
1353	2015-07-14	1902.13	App	Vestuário
863	2013-11-26	80.85	App	Casa e Decoração
568	2013-07-27	672.7	Marketplace	Eletrônicos
1496	2013-01-11	390.47	Loja Física	Esporte
161	2014-07-13	21.45	Loja Física	Casa e Decoração
405	2014-09-11	231.19	App	Eletrônicos
1950	2013-01-30	349.36	App	Beleza
2193	2013-11-27	2916.77	Site	Beleza
860	2014-01-10	76.38	Marketplace	Vestuário
1079	2014-07-01	216.12	Site	Casa e Decoração
1166	2015-03-26	16.77	App	Eletrônicos
1868	2013-06-21	76.23	App	Vestuário
1288	2014-05-01	468.09	Marketplace	Esporte
2276	2014-01-16	1466.17	Marketplace	Esporte
2976	2013-02-09	183.47	Loja Física	Vestuário
524	2015-02-26	135.25	Site	Esporte
134	2015-09-27	50.72	Marketplace	Esporte
2487	2015-06-11	353.34	Loja Física	Livros
1072	2013-06-08	25.1	Site	Vestuário
372	2013-04-23	66.52	Site	Vestuário
1759	2015-08-29	30.46	App	Livros
803	2015-09-08	278.68	Site	Casa e Decoração
690	2013-06-26	162.93	Loja Física	Casa e Decoração
787	2014-04-11	269.47	Site	Casa e Decoração
3313	2015-05-02	103.33	Loja Física	Vestuário
3216	2014-04-29	395.86	Loja Física	Esporte
1469	2014-04-10	324.58	App	Vestuário
476	2015-06-05	138.87	Site	Eletrônicos
2070	2013-03-02	2991.06	App	Livros
2002	2014-05-21	50.54	App	Vestuário
2982	2015-02-16	146.67	Marketplace	Casa e Decoração
1481	2014-02-05	59.37	App	Casa e Decoração
574	2015-11-21	2313.63	Site	Casa e Decoração
2407	2014-09-25	84.05	Site	Livros
2080	2014-03-10	370.41	Marketplace	Casa e Decoração
3409	2015-07-24	191.88	Site	Casa e Decoração
600	2015-10-14	50.06	App	Eletrônicos
3325	2014-08-14	447.34	Loja Física	Casa e Decoração
949	2013-11-15	1062.88	Site	Eletrônicos
3084	2015-07-16	450.49	Marketplace	Vestuário
478	2013-02-12	288.83	Loja Física	Casa e Decoração
330	2013-02-03	354.09	Marketplace	Vestuário
2891	2015-04-27	2816.15	Site	Livros
246	2015-04-12	285.75	App	Casa e Decoração
702	2015-09-24	238.18	Marketplace	Esporte
3337	2015-09-08	207.96	Site	Beleza
2080	2015-04-17	369.17	Loja Física	Livros
793	2014-03-28	109.67	Site	Eletrônicos
2914	2013-01-03	76.17	Marketplace	Eletrônicos
2106	2015-02-28	81.73	App	Esporte
310	2014-12-22	103.83	App	Beleza
3312	2015-05-02	114.77	App	Esporte
3302	2013-11-04	68.77	Site	Vestuário
3391	2015-07-28	182.9	Loja Física	Casa e Decoração
2742	2013-01-23	182.71	Loja Física	Livros
3253	2013-12-14	1937.82	App	Beleza
1840	2013-04-05	2751.08	Loja Física	Beleza
2002	2014-01-27	44.81	Site	Casa e Decoração
2585	2015-09-16	2262.79	Loja Física	Eletrônicos
641	2013-10-09	1512.51	Site	Vestuário
3040	2015-01-13	101.19	Loja Física	Livros
2409	2013-11-12	147.51	Site	Vestuário
680	2014-02-24	47.74	Site	Vestuário
770	2015-01-06	389.33	Site	Livros
2686	2015-10-16	393.39	Site	Esporte
2898	2015-07-27	1884.52	Marketplace	Beleza
3438	2015-12-29	419.73	Loja Física	Livros
1936	2014-08-24	710.56	Marketplace	Beleza
1116	2014-09-16	99.05	Marketplace	Casa e Decoração
1616	2014-02-10	36.38	Loja Física	Beleza
1840	2014-09-26	2092.63	App	Esporte
2148	2013-09-10	314.42	Site	Eletrônicos
588	2015-11-19	51.37	Loja Física	Esporte
921	2014-03-24	187.95	Loja Física	Esporte
2485	2013-08-26	116.9	Marketplace	Esporte
1456	2014-02-04	259.2	Loja Física	Beleza
2636	2014-07-27	1800.09	App	Casa e Decoração
817	2013-12-16	149.07	Site	Esporte
1950	2013-01-13	113.94	App	Eletrônicos
2799	2015-04-19	442.11	Site	Livros
3355	2014-01-02	172.85	App	Eletrônicos
3290	2015-05-27	154.69	Loja Física	Vestuário
1724	2014-10-18	1551.78	Loja Física	Eletrônicos
829	2015-04-22	280.34	App	Esporte
906	2014-10-31	64.73	Site	Esporte
1213	2015-06-03	155.42	Loja Física	Eletrônicos
1459	2014-07-24	222.93	App	Beleza
346	2014-01-25	126.77	Loja Física	Eletrônicos
2729	2013-12-31	2529.74	App	Esporte
2720	2014-11-30	214.99	App	Esporte
265	2013-09-05	253.19	App	Beleza
164	2014-01-27	394.66	App	Livros
2765	2015-03-25	1626.24	Loja Física	Eletrônicos
2762	2013-04-09	87.61	Site	Casa e Decoração
1511	2013-06-17	137.76	Marketplace	Eletrônicos
480	2013-07-14	137.2	Marketplace	Esporte
3115	2014-07-17	132.56	Marketplace	Eletrônicos
1904	2014-02-12	128.91	App	Beleza
2335	2015-06-28	231.74	Loja Física	Eletrônicos
2269	2014-06-08	1528.1	Loja Física	Vestuário
3493	2013-12-04	284.23	Loja Física	Livros
997	2015-11-13	38.31	Loja Física	Livros
1003	2014-04-25	17.82	App	Beleza
1994	2015-12-27	199.23	App	Esporte
1463	2014-09-08	310.84	Loja Física	Eletrônicos
3238	2015-07-14	238.91	Site	Vestuário
938	2013-01-15	77.53	App	Eletrônicos
2325	2014-02-10	1962.95	Marketplace	Beleza
2982	2013-05-25	158.71	Loja Física	Beleza
2399	2015-04-04	180.22	Marketplace	Casa e Decoração
2799	2013-10-05	2428.56	Marketplace	Vestuário
1844	2015-12-08	139.01	Loja Física	Esporte
1370	2015-03-17	321.97	App	Casa e Decoração
3118	2013-04-25	118.17	App	Beleza
2648	2013-12-17	52.39	Marketplace	Vestuário
2275	2015-04-07	627.61	Loja Física	Beleza
34	2014-07-13	1835.8	Loja Física	Beleza
2585	2013-11-19	2619.9	Loja Física	Eletrônicos
1547	2015-03-11	240.57	Marketplace	Vestuário
2887	2013-10-02	479.64	App	Esporte
2025	2014-12-10	168.67	Loja Física	Casa e Decoração
1695	2015-01-20	108.67	Site	Beleza
1070	2014-12-11	1275.48	App	Eletrônicos
2379	2014-10-09	136.66	Loja Física	Casa e Decoração
1612	2013-08-18	292.21	Site	Eletrônicos
3259	2013-02-06	58.23	Loja Física	Livros
1147	2015-12-15	237.37	App	Esporte
1495	2014-01-16	2451.21	Site	Casa e Decoração
2530	2014-11-26	67.06	Loja Física	Casa e Decoração
100	2014-05-02	134.39	App	Esporte
171	2015-11-23	238.01	Site	Eletrônicos
2890	2014-02-23	984.73	Marketplace	Esporte
1311	2013-09-25	126.54	Loja Física	Eletrônicos
2494	2014-03-25	2722.87	Site	Eletrônicos
1984	2014-07-29	31.99	Marketplace	Casa e Decoração
1944	2013-02-02	496.9	App	Beleza
1125	2013-01-01	69.98	Marketplace	Eletrônicos
2346	2013-04-06	1909.94	Site	Livros
3194	2013-01-15	103.23	Loja Física	Esporte
2678	2013-08-17	1645.74	Marketplace	Casa e Decoração
1842	2014-01-20	1265.1	Marketplace	Eletrônicos
1467	2014-02-02	224.98	Marketplace	Eletrônicos
1601	2015-07-27	193.23	App	Livros
2772	2015-02-27	99.08	App	Livros
1882	2015-08-05	139.89	Loja Física	Livros
2217	2013-07-17	216.34	Site	Beleza
2633	2015-08-26	19.79	Marketplace	Casa e Decoração
3244	2013-03-25	116.97	App	Esporte
262	2015-12-28	346.67	Marketplace	Esporte
3352	2015-01-24	438.78	Loja Física	Esporte
698	2015-08-03	78.01	Loja Física	Casa e Decoração
3056	2013-02-14	95.55	App	Vestuário
1937	2013-12-24	295.62	Loja Física	Casa e Decoração
65	2015-03-11	77.76	Marketplace	Livros
2553	2015-01-03	256.98	Site	Vestuário
1456	2013-11-29	1548.26	Loja Física	Esporte
2307	2013-01-24	877.32	App	Casa e Decoração
1407	2015-10-22	177.49	Site	Eletrônicos
3419	2013-03-28	2622.78	App	Esporte
1363	2015-05-08	95.78	Site	Eletrônicos
2754	2015-08-26	3415.18	App	Beleza
1571	2013-05-20	1503.04	App	Eletrônicos
308	2013-03-23	146.92	Marketplace	Livros
3385	2014-10-15	160.26	Loja Física	Eletrônicos
3432	2013-03-10	114.12	Marketplace	Esporte
3409	2014-12-05	218.13	Loja Física	Casa e Decoração
995	2013-05-31	1164.27	Marketplace	Livros
814	2015-02-06	226.31	Marketplace	Casa e Decoração
1530	2014-01-19	260.88	App	Esporte
2000	2014-03-11	91.2	Site	Beleza
103	2014-04-10	203.36	Loja Física	Livros
1604	2013-01-10	211.38	App	Esporte
3438	2014-01-31	423.9	Marketplace	Beleza
3193	2015-05-12	162.71	App	Beleza
1366	2014-10-28	42.61	Loja Física	Casa e Decoração
1781	2013-11-16	1372.0	Loja Física	Beleza
1556	2015-09-03	264.42	Marketplace	Casa e Decoração
1842	2015-06-19	1737.6	App	Casa e Decoração
287	2014-01-03	104.8	Site	Casa e Decoração
1359	2013-09-18	431.36	App	Eletrônicos
1417	2013-10-23	79.57	Site	Casa e Decoração
347	2015-08-15	1545.52	App	Livros
227	2014-08-06	90.57	Marketplace	Beleza
1002	2015-04-15	239.94	Loja Física	Eletrônicos
672	2015-12-09	291.6	Site	Beleza
1717	2015-05-07	2912.17	Marketplace	Beleza
2329	2014-08-03	2245.19	Loja Física	Casa e Decoração
2401	2013-03-04	209.46	Marketplace	Esporte
3375	2015-04-07	77.37	Marketplace	Vestuário
886	2015-04-14	119.22	Marketplace	Casa e Decoração
2717	2014-12-10	46.42	App	Eletrônicos
2365	2014-04-24	2194.42	Marketplace	Esporte
168	2015-05-31	208.45	Loja Física	Livros
856	2015-04-20	2461.76	Loja Física	Beleza
59	2014-12-18	91.5	Marketplace	Eletrônicos
346	2014-11-17	216.32	Site	Beleza
1033	2013-10-01	101.0	App	Casa e Decoração
531	2015-01-10	111.97	Site	Casa e Decoração
359	2014-05-04	33.84	Site	Vestuário
2809	2015-08-07	223.48	Loja Física	Esporte
183	2013-10-21	430.34	Loja Física	Eletrônicos
2518	2015-12-29	98.58	App	Casa e Decoração
1253	2015-09-23	96.58	Site	Vestuário
1960	2014-04-14	268.53	Site	Livros
2487	2013-05-16	297.41	Site	Beleza
1378	2014-06-22	1946.3	Loja Física	Esporte
920	2015-11-23	249.51	Site	Esporte
3438	2015-07-18	451.65	App	Beleza
478	2013-08-08	273.19	Loja Física	Livros
485	2014-09-05	226.57	App	Casa e Decoração
1978	2013-03-01	320.85	Loja Física	Esporte
995	2015-12-11	755.62	Marketplace	Vestuário
3209	2015-05-22	180.96	App	Esporte
3112	2015-10-21	77.91	App	Beleza
3160	2014-05-12	52.17	App	Vestuário
2410	2013-03-29	186.39	App	Esporte
840	2013-04-01	1848.9	Loja Física	Vestuário
457	2014-01-08	288.54	Loja Física	Vestuário
2263	2015-11-06	125.57	App	Eletrônicos
1104	2013-08-10	223.07	Site	Vestuário
1721	2013-01-03	236.93	Marketplace	Beleza
1682	2013-06-08	195.91	Site	Vestuário
546	2015-06-02	37.18	Marketplace	Esporte
2625	2014-05-07	73.41	App	Esporte
1042	2014-07-12	149.53	Loja Física	Vestuário
472	2014-04-21	88.54	App	Casa e Decoração
829	2015-06-10	288.81	Loja Física	Livros
1234	2014-12-04	292.13	Marketplace	Livros
939	2014-11-30	192.68	Site	Vestuário
920	2013-07-10	276.11	Loja Física	Vestuário
1234	2015-01-19	473.93	Site	Livros
2160	2014-02-26	59.43	App	Eletrônicos
427	2014-11-07	156.19	Marketplace	Eletrônicos
1606	2014-01-17	257.25	App	Casa e Decoração
2585	2015-08-19	1112.46	Marketplace	Eletrônicos
331	2013-08-14	130.94	Marketplace	Esporte
2929	2014-03-08	61.62	App	Vestuário
1363	2014-08-29	192.78	Marketplace	Vestuário
2012	2014-07-27	2905.92	App	Esporte
736	2013-07-23	248.01	Loja Física	Vestuário
2978	2014-12-08	1609.59	Marketplace	Vestuário
2383	2015-08-28	124.49	Marketplace	Livros
234	2013-11-13	134.99	Loja Física	Vestuário
800	2015-06-18	249.81	Loja Física	Beleza
846	2015-04-29	470.2	App	Esporte
3365	2013-03-27	132.27	App	Esporte
2493	2013-01-06	377.67	Loja Física	Esporte
2891	2014-07-02	817.76	Site	Casa e Decoração
1469	2014-01-22	311.52	Site	Eletrônicos
3096	2013-09-05	2671.48	Marketplace	Eletrônicos
2404	2013-01-09	40.82	Site	Vestuário
3465	2015-01-06	860.21	Loja Física	Esporte
2052	2015-01-06	222.57	Loja Física	Casa e Decoração
1496	2013-05-26	432.18	Loja Física	Eletrônicos
953	2014-01-07	937.97	App	Esporte
2148	2013-07-24	396.04	Site	Esporte
157	2015-03-15	71.53	Marketplace	Esporte
1843	2015-10-27	64.28	Loja Física	Vestuário
1635	2014-02-08	539.13	App	Eletrônicos
527	2014-09-18	454.87	Marketplace	Vestuário
421	2015-08-07	120.92	App	Vestuário
2952	2014-07-18	2761.69	Marketplace	Esporte
2873	2014-10-05	1407.56	Marketplace	Beleza
1643	2014-06-05	70.58	Loja Física	Casa e Decoração
568	2015-11-01	1054.04	Loja Física	Livros
351	2015-06-28	936.66	App	Beleza
2572	2013-02-05	2322.19	Site	Vestuário
3349	2013-10-29	196.3	Site	Vestuário
1691	2013-12-03	338.99	Site	Livros
800	2014-11-06	41.99	Loja Física	Beleza
1737	2015-01-26	257.82	Marketplace	Eletrônicos
151	2013-04-14	300.07	Loja Física	Eletrônicos
1842	2015-02-20	655.5	Marketplace	Esporte
2632	2014-03-17	198.88	App	Esporte
2321	2013-06-24	107.0	Marketplace	Vestuário
281	2014-10-18	291.94	App	Livros
1834	2013-02-08	1609.45	App	Beleza
1112	2014-03-11	29.8	Site	Livros
2545	2013-10-06	2825.61	App	Casa e Decoração
864	2014-10-17	57.44	Loja Física	Vestuário
1783	2014-09-03	2587.31	App	Vestuário
2159	2013-11-26	286.8	App	Beleza
165	2015-08-21	437.81	Marketplace	Vestuário
781	2015-09-25	208.5	Marketplace	Casa e Decoração
667	2013-04-01	123.42	Marketplace	Eletrônicos
641	2014-04-23	421.24	Site	Beleza
565	2015-09-12	156.33	Loja Física	Beleza
2446	2014-09-08	61.27	Marketplace	Eletrônicos
2140	2015-01-07	66.87	Loja Física	Eletrônicos
2890	2014-01-18	1741.82	Loja Física	Livros
69	2015-09-12	57.28	Site	Casa e Decoração
1972	2014-05-02	60.06	Site	Vestuário
2428	2014-02-10	30.24	Site	Esporte
2195	2015-04-16	148.45	Marketplace	Eletrônicos
2304	2014-10-17	204.63	Site	Casa e Decoração
3139	2014-07-17	245.62	App	Livros
2394	2013-12-20	37.74	Site	Casa e Decoração
